7.58367791499719e-08,0.546631472952432,0.453368527047568,0.546631472952432,0.999999939750942
7.68928372075831e-08,0.594810387439831,0.405189612560169,0.594810387439831,0.999999935731323
7.79636013040524e-08,0.619983390343572,0.380016609656428,0.619983390343572,0.999999933295327
7.90492762269642e-08,0.639355512641698,0.360644487358302,0.639355512641698,0.999999931232224
8.01500696156541e-08,0.655634914988954,0.344365085011046,0.655634914988954,0.999999929354712
8.12661920009195e-08,0.669905599928455,0.330094400071545,0.669905599928455,0.99999992758876
8.23978568452851e-08,0.682733441142445,0.317266558857555,0.682733441142445,0.999999925896152
8.35452805838287e-08,0.694458897608316,0.305541102391684,0.694458897608316,0.99999992425412
8.4708682665574e-08,0.705306179520639,0.29469382047936,0.705306179520639,0.999999922647796
8.58882855954626e-08,0.715432581447034,0.284567418552966,0.715432581447034,0.999999921066829
8.70843149769072e-08,0.724953779143895,0.275046220856105,0.724953779143895,0.99999991950365
8.82969995549408e-08,0.733958031059664,0.266041968940336,0.733958031059664,0.999999917952515
8.9526571259964e-08,0.742514718100772,0.257485281899228,0.742514718100772,0.999999916408921
9.07732652521022e-08,0.750679765992202,0.249320234007798,0.750679765992202,0.999999914869254
9.20373199661823e-08,0.758499245792211,0.241500754207789,0.758499245792211,0.999999913330537
9.33189771573324e-08,0.766011857974369,0.233988142025631,0.766011857974369,0.999999911790279
9.46184819472199e-08,0.773250706132755,0.226749293867245,0.773250706132755,0.99999991024635
9.59360828709315e-08,0.780244605624632,0.219755394375368,0.780244605624632,0.999999908696904
9.72720319245054e-08,0.787019082194916,0.212980917805084,0.787019082194916,0.999999907140312
9.86265846131283e-08,0.793597163309818,0.206402836690182,0.793597163309818,0.999999905575118
1e-07,0.800000034285715,0.199999965714285,0.800000034285715,0.999999903999999
1.01392540755881e-07,0.806247613998249,0.193752386001751,0.806247613998249,0.999999902413734
1.02804473209331e-07,0.81235909690837,0.18764090309163,0.81235909690837,0.999999900815181
1.0423606739764e-07,0.818353507935049,0.181646492064951,0.818353507935049,0.999999899203248
1.05687597118481e-07,0.824250325235893,0.175749674764107,0.824250325235893,0.999999897576876
1.07159339982267e-07,0.8300702471569,0.1699297528431,0.8300702471569,0.999999895935006
1.08651577465254e-07,0.835836222923564,0.164163777076436,0.835836222923564,0.999999894276555
1.10164594963366e-07,0.841574953510689,0.158425046489311,0.841574953510689,0.999999892600371
1.11698681846782e-07,0.84731925027597,0.15268074972403,0.84731925027597,0.999999890905172
1.13254131515281e-07,0.853112044420611,0.146887955579389,0.853112044420611,0.999999889189448
1.14831241454351e-07,0.859013842644712,0.140986157355288,0.859013842644712,0.99999988745127
1.16430313292088e-07,0.865118261796306,0.134881738203694,0.865118261796306,0.999999885687913
1.18051652856881e-07,0.871590024361022,0.128409975638978,0.871590024361022,0.999999883894915
1.19695570235904e-07,0.878785340961554,0.121214659038446,0.878785340961554,0.999999882063116
1.21362379834424e-07,0.887916555775598,0.112083444224402,0.887916555775598,0.999999880162259
